old_spec	old_req_name	scen_idx	scen_hash	scen_title	routing	verified_by
artist-discovery-dna-orb-ui	Similar Artist Chain Reaction	0	56da0fda	Similar artist bubble spawning	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Similar Artist Chain Reaction	1	9d6ccf26	Follow RPC called on bubble tap	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Similar Artist Chain Reaction	2	c1857791	Similar artist spawning after search follow	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Search result item is fully tappable	0	2afb6913	Full row tap to follow	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Search result item is fully tappable	1	ca547561	Visual affordance for tappable rows	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Search result item is fully tappable	2	b70961da	Followed artist row is visually distinct and non-interactive	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Spawn and absorb API on canvas	0	6e620be2	spawnAndAbsorb creates and absorbs a bubble	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Completion Action via DNA Orb	0	e9452c80	Dashboard navigation button	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Physics-Based Bubble Animation	0	1a48b95d	Realistic bubble physics	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	List followed artists from backend	0	25fdcf8d	Fetching followed artists	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	List followed artists from backend	1	f6a62a1d	Bug fix verification	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Small-screen bubble and orb density adaptation	0	66b863cb	Bubble count is capped on narrow screens	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Small-screen bubble and orb density adaptation	1	ed87594f	Bubble count is uncapped on wider screens	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Small-screen bubble and orb density adaptation	2	02f66419	DNA Orb radius is constrained on narrow screens	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Small-screen bubble and orb density adaptation	3	1fec8272	DNA Orb radius follows follow-count on wider screens	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Small-screen bubble and orb density adaptation	4	1c9ec3a4	Bubble area top edge fades gracefully	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Small-screen bubble and orb density adaptation	5	1bd5fe89	DNA Orb grows from a fixed bottom baseline on narrow screens	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Small-screen bubble and orb density adaptation	6	2f83b743	Bubble field fills toward the orb on narrow screens	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Small-screen bubble and orb density adaptation	7	2321f35f	Bubble distribution is unchanged on wider screens	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Orb Activation Separates Gesture Celebration From Follow-Count State	0	95eaf5d2	Orb enters dormant regardless of total follow count	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Orb Activation Separates Gesture Celebration From Follow-Count State	1	a238afee	Non-gesture follow-count changes do not move the orb	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Orb Activation Separates Gesture Celebration From Follow-Count State	2	782bdd8f	A genuine follow both advances the stage and celebrates	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Orb Activation Separates Gesture Celebration From Follow-Count State	3	b82293d5	Unfollow does not move the orb or celebrate	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Orb Activation Separates Gesture Celebration From Follow-Count State	4	9dcd62c9	Stage transitions are eased and preserve transient effects	FOLLOW_PARENT	
artist-discovery-dna-orb-ui	Orb Activation Separates Gesture Celebration From Follow-Count State	5	faecb4ac	Zero follows this session is dormant with no spurious activation	FOLLOW_PARENT	
artist-following	Follow Relationship Data Model	0	8aa6363a	Passion level stored on follow relationship	FOLLOW_PARENT	
artist-following	Follow Relationship Data Model	1	5cb56280	Successfully following an artist	FOLLOW_PARENT	
artist-following	Follow Relationship Data Model	2	0fba703b	User record not found during follow	FOLLOW_PARENT	
artist-following	ListFollowed Response	0	3e83b0dc	Response uses FollowedArtist wrapper	FOLLOW_PARENT	
artist-following	ListFollowed Response	1	0f92a297	followedArtists observable updated after fetch (authenticated)	FOLLOW_PARENT	
artist-following	ListFollowed Response	2	865f7e05	followedArtists observable updated after fetch (guest)	FOLLOW_PARENT	
artist-following	ListFollowed Response	3	66b1fd93	followedArtists observable set to empty when no follows exist	FOLLOW_PARENT	
artist-following	ArtistFilterBar sheet initializes pendingIds from followedArtists	0	47ccd2bf	Empty followedArtists on openSheet	FOLLOW_PARENT	
artist-following	ArtistFilterBar sheet initializes pendingIds from followedArtists	1	fd30d256	Multiple followed artists on openSheet	FOLLOW_PARENT	
artist-following	ArtistFilterBar sheet initializes pendingIds from followedArtists	2	f8ee64dc	openSheet called twice resets pendingIds	FOLLOW_PARENT	
artist-following	Idempotent Unfollow Logic	0	f92e7e3b	Unfollowing an artist	FOLLOW_PARENT	
artist-following	Follow CTA in Event Detail Sheet	0	1ce012ce	Follow button visible for unfollowed artist in All Nearby context	FOLLOW_PARENT	
artist-following	Follow CTA in Event Detail Sheet	1	99ec3625	Follow button hidden in My Timetable context	FOLLOW_PARENT	
artist-following	Follow CTA in Event Detail Sheet	2	b94e4e1d	Follow action from detail sheet	FOLLOW_PARENT	
artist-following	Follow CTA in Event Detail Sheet	3	017a5cea	Follow button absent when artist data is unresolved	FOLLOW_PARENT	
artist-following	Follow CTA in Event Detail Sheet	4	0a6e14c2	No follow button for already-followed artist	FOLLOW_PARENT	
artist-following	Follow CTA in Event Detail Sheet	5	f5ca36b8	Follow prompt for unauthenticated user	FOLLOW_PARENT	
artist-image	Fanart Entity	0	5e126a8a	Fanart with all image types populated	FOLLOW_PARENT	
artist-image	Fanart Entity	1	83260519	Fanart with partial image types	FOLLOW_PARENT	
artist-image	Fanart Entity	2	703f7d09	Fanart with logo analysis	FOLLOW_PARENT	
artist-image	Best Image Selection	0	f2c8a7f6	Multiple images with different likes	FOLLOW_PARENT	
artist-image	Best Image Selection	1	801fa63e	Empty image slice	FOLLOW_PARENT	
artist-image	Fanart Proto Message	0	f787c3be	Artist with fanart data	FOLLOW_PARENT	
artist-image	Fanart Proto Message	1	34778b3c	Artist without fanart data	FOLLOW_PARENT	
artist-image	Fanart Proto Message	2	1628b4c4	Artist with logo analysis in fanart	FOLLOW_PARENT	
artist-image	Fanart Proto Mapper	0	f59d2e17	Mapper selects best images	FOLLOW_PARENT	
artist-image	Fanart Proto Mapper	1	00486ee4	Mapper includes logo analysis	FOLLOW_PARENT	
artist-image	Fanart Database Storage	0	20672b59	Fanart data persisted with analysis	FOLLOW_PARENT	
artist-image	Fanart Database Storage	1	1ea59ab2	Fanart data persisted without analysis	FOLLOW_PARENT	
artist-image	Fanart Database Storage	2	757832d8	Fanart data updated	FOLLOW_PARENT	
artist-image	ArtistImageResolver Interface	0	f3371ba1	Successful image resolution	FOLLOW_PARENT	
artist-image	ArtistImageResolver Interface	1	616f6386	No images found	FOLLOW_PARENT	
artist-image	ArtistImageResolver Interface	2	9c3c3e66	External service failure	FOLLOW_PARENT	
artist-image	fanart.tv API Client	0	5695c552	Successful API call	FOLLOW_PARENT	
artist-image	fanart.tv API Client	1	c4eeaf96	Artist not found on fanart.tv	FOLLOW_PARENT	
artist-image	fanart.tv API Client	2	acde3423	Rate limited	FOLLOW_PARENT	
artist-image	Immediate Image Fetch on Artist Creation	0	93723e13	New artist created with MBID	FOLLOW_PARENT	
artist-image	Immediate Image Fetch on Artist Creation	1	e0dfd73d	fanart.tv has no data for the artist	FOLLOW_PARENT	
artist-image	Immediate Image Fetch on Artist Creation	2	6d22ccb8	fanart.tv is unavailable	FOLLOW_PARENT	
artist-image	Periodic Image Sync CronJob	0	4fa49aac	Backfill artist without fanart	FOLLOW_PARENT	
artist-image	Periodic Image Sync CronJob	1	0a6b5b1d	Refresh stale fanart	FOLLOW_PARENT	
artist-image	Periodic Image Sync CronJob	2	e3234651	Circuit breaker activation	FOLLOW_PARENT	
artist-image	Periodic Image Sync CronJob	3	743d7a54	SIGTERM during processing	FOLLOW_PARENT	
artist-image-ui	Event Card Logo Display	0	80497308	Artist has hd_music_logo	FOLLOW_PARENT	
artist-image-ui	Event Card Logo Display	1	215f1ff0	Artist has only music_logo	FOLLOW_PARENT	
artist-image-ui	Event Card Logo Display	2	9cf85a5a	Artist has no logo	FOLLOW_PARENT	
artist-image-ui	Event Card Logo Display	3	ba07255c	Logo image fails to load	FOLLOW_PARENT	
artist-image-ui	Event Detail Sheet Hero Image	0	83ee3340	Artist has background image	FOLLOW_PARENT	
artist-image-ui	Event Detail Sheet Hero Image	1	ad25da2a	Artist has no background image	FOLLOW_PARENT	
artist-image-ui	Event Detail Sheet Hero Image	2	b1ab4d65	Hero image with gradient fade	FOLLOW_PARENT	
artist-image-ui	Fanart Data Propagation	0	5e3c0c06	ListFollowed returns artist with fanart	FOLLOW_PARENT	
artist-image-ui	Fanart Data Propagation	1	53f1787c	ListFollowed returns artist without fanart	FOLLOW_PARENT	
artist-image-ui	Fanart Data Propagation	2	7a3f272f	Dashboard events enriched with fanart	FOLLOW_PARENT	
artist-service-infrastructure	Standalone Artist Service	0	8be1bb2c	Service initialization	FOLLOW_PARENT	
artist-service-infrastructure	Standalone Artist Service	1	88d6b6b6	Artist response includes fanart	FOLLOW_PARENT	
artist-service-infrastructure	Standalone Artist Service	2	4d517c6a	Artist response without fanart	FOLLOW_PARENT	
artist-service-infrastructure	Unified Music Discovery Interface	0	3f54e33f	Multi-provider search	FOLLOW_PARENT	
artist-service-infrastructure	Unified Music Discovery Interface	1	d9f1a3eb	ListTop returns persisted artists	FOLLOW_PARENT	
artist-service-infrastructure	Unified Music Discovery Interface	2	da605175	ListSimilar returns persisted artists	FOLLOW_PARENT	
atlas-operator	Atlas Operator SHALL be installed in the GKE cluster	0	b3c07c9f	Operator deployment	FOLLOW_PARENT	
atlas-operator	Migrations SHALL be stored as ConfigMap	0	c7d66a1e	ConfigMap generation from migration files	FOLLOW_PARENT	
atlas-operator	AtlasMigration CRD SHALL connect as postgres user	0	518a4c08	Database connection via Secret reference	FOLLOW_PARENT	
atlas-operator	Migrations SHALL create the app schema and grant permissions	0	acd9ada9	Schema bootstrap migration	FOLLOW_PARENT	
atlas-operator	Backend repository SHALL host an Atlas migration prod overlay	0	e437d0ad	Prod overlay directory exists	FOLLOW_PARENT	
atlas-operator	Backend repository SHALL host an Atlas migration prod overlay	1	66da4315	Prod overlay renders cleanly	FOLLOW_PARENT	
atlas-operator	Backend repository SHALL host an Atlas migration prod overlay	2	27b239e3	ArgoCD prod backend-migrations Application reaches Synced/Healthy	FOLLOW_PARENT	
aurelia-reactivity	Watch-based reactive observation	0	d4bd3456	Component reacts to service state change	FOLLOW_PARENT	
aurelia-reactivity	Watch-based reactive observation	1	c230e6b2	Multiple properties watched	FOLLOW_PARENT	
aurelia-reactivity	Computed property caching	0	3a0a3b2d	Computed getter with automatic dependency tracking	FOLLOW_PARENT	
aurelia-reactivity	Computed property caching	1	747fa258	Simple getters remain undecorated	FOLLOW_PARENT	
aurelia-reactivity	Batched multi-property updates	0	e6b537fd	Batch prevents intermediate renders	FOLLOW_PARENT	
aurelia-reactivity	Batched multi-property updates	1	b3dfdbda	Optimistic UI updates excluded from batching	FOLLOW_PARENT	
aurelia-reactivity	Observable for side-effect properties	0	d8e1f223	Observable triggers side effect	FOLLOW_PARENT	
aurelia-reactivity	Collection observation via native Set binding	0	6a74e248	Template binding observes Set.has() reactively	FOLLOW_PARENT	
aurelia-reactivity	Collection observation via native Set binding	1	8104d05f	View model exposes Set via getter for template consumption	FOLLOW_PARENT	
aurelia-reactivity	Collection observation via native Set binding	2	24d6b89c	Method calls wrapping Set.has() are not reactive	FOLLOW_PARENT	
aurelia-template-optimization	Keyed list rendering	0	2806eea2	Event card list uses key binding	FOLLOW_PARENT	
aurelia-template-optimization	Keyed list rendering	1	86829e6a	Static navigation tabs use key binding	FOLLOW_PARENT	
aurelia-template-optimization	Keyed list rendering	2	4dd944e0	Dynamic filter lists use key binding	FOLLOW_PARENT	
aurelia-template-optimization	Switch-based multi-branch conditionals	0	8777115e	Icon selection uses switch binding	FOLLOW_PARENT	
aurelia-template-optimization	Show binding for frequently toggled elements	0	e4bbec5b	Bottom navigation bar visibility	FOLLOW_PARENT	
aurelia-template-optimization	Show binding for frequently toggled elements	1	3ad2d488	Loading skeleton states	FOLLOW_PARENT	
aurelia-template-optimization	Class binding syntax for conditional CSS classes	0	42d8c5e2	Single class toggle	FOLLOW_PARENT	
aurelia-template-optimization	Class binding syntax for conditional CSS classes	1	65dd1f97	Multi-class toggle on same condition	FOLLOW_PARENT	
aurelia-template-optimization	Class binding syntax for conditional CSS classes	2	37e17186	Mutually exclusive class groups	FOLLOW_PARENT	
aurelia-template-optimization	Debounce on search inputs	0	f1896e77	Search with immediate UI feedback	FOLLOW_PARENT	
aurelia-template-optimization	Debounce on search inputs	1	2f511cab	Search without immediate UI side effects	FOLLOW_PARENT	
aurelia-template-optimization	Throttle binding behavior on continuous event handlers	0	8d137623	Swipe gesture throttle	FOLLOW_PARENT	
aurelia-template-optimization	Date value converter	0	6acb3470	Short date format	FOLLOW_PARENT	
aurelia-template-optimization	Date value converter	1	33197dfa	Long date format	FOLLOW_PARENT	
aurelia-template-optimization	Date value converter	2	09e2a10c	Relative time format	FOLLOW_PARENT	
aurelia-template-optimization	Route title configuration	0	c7d998ff	Route title applied	FOLLOW_PARENT	
aurelia-template-optimization	Route title configuration	1	29a5be37	Fallback title	FOLLOW_PARENT	
authentication	Silent token refresh strategy	0	bc35dc82	Boot with valid access token	FOLLOW_PARENT	
authentication	Silent token refresh strategy	1	67c07069	Boot with expired access token	FOLLOW_PARENT	
authentication	Silent token refresh strategy	2	ca0c1cc0	Resume from idle with an expired access token	FOLLOW_PARENT	
authentication	Silent token refresh strategy	3	261864f8	Resume with a still-valid access token	FOLLOW_PARENT	
authentication	Silent token refresh strategy	4	f49fac65	No background timer	FOLLOW_PARENT	
authentication	Silent token refresh strategy	5	defca3bf	Reactive refresh retries the original request once	FOLLOW_PARENT	
authentication	Silent token refresh strategy	6	b72bd01d	Refresh-and-retry is bounded to once per request	FOLLOW_PARENT	
authentication	Silent token refresh strategy	7	337cd86f	Concurrent triggers share one refresh (single-flight)	FOLLOW_PARENT	
authentication	JWT Token Validation	0	51ed6899	Valid Token	FOLLOW_PARENT	
authentication	JWT Token Validation	1	f25df730	Invalid Token	FOLLOW_PARENT	
authentication	User ID Propagation	0	9668f2c0	Authenticated Request	FOLLOW_PARENT	
authentication	Authenticated Endpoint Protection	0	f34bdcae	Request without Authorization header	FOLLOW_PARENT	
